"1",1,306310.829357742,2765787.203924
"2",1,306417.945043931,2765808.1787382
"3",1,306524.325149204,2765832.59202017
"4",1,306629.856757429,2765860.40950443
"5",1,306734.429715944,2765891.58819207
"6",1,306837.93716538,2765926.07663999
"7",1,306940.276036341,2765963.81531728
"8",1,307041.347507578,2766004.73702369
"9",1,307141.057421009,2766048.7673638
"10",1,307239.316649753,2766095.82527
"11",1,307336.041416213,2766145.82356682
"12",1,307431.153558144,2766198.66956851
"13",1,307524.580741542,2766254.26570183
"14",1,307616.256620065,2766312.51014585
"15",1,307706.120941549,2766373.29748062
"16",1,307794.119602961,2766436.51933703
"17",1,307880.204655846,2766502.0650404
"18",1,307964.334264922,2766569.82224106
"19",1,308046.472623024,2766639.67752578
"20",1,308126.589826011,2766711.51700451
"21",1,308204.661711563,2766785.22686774
"22",1,308280.669666015,2766860.69391065
"23",1,308354.600403501,2766937.8060208
"24",1,308426.445721704,2767016.45262716
"25",1,308496.20223847,2767096.52510869
"26",1,308563.871113401,2767177.91716175
"27",1,308629.457758385,2767260.52512587
"28",1,308692.971540775,2767344.24826849
"29",1,308754.425482661,2767428.98902909
"30",1,308813.83595939,2767514.65322443
"31",1,308871.222400151,2767601.15021615
"32",1,308926.606993151,2767688.39304294
"33",1,308980.01439755,2767776.29851924
"34",1,309031.471464012,2767864.787303
"35",1,309081.006965427,2767953.78393485
"36",1,309128.651339057,2768043.21685106
"37",1,309174.436441068,2768133.01837316
"38",1,309218.395314196,2768223.1246763
"39",1,309260.561969009,2768313.47573914
"40",1,309300.971179071,2768404.01527736
"41",1,309339.658290087,2768494.69066323
"42",1,309376.659042987,2768585.4528332
"43",1,309412.00941073,2768676.25618561
"44",1,309445.745448529,2768767.05847031
"45",1,309477.903157077,2768857.82067185
"46",1,309508.518358289,2768948.50688788
"47",1,309537.626583022,2769039.08420399
"48",1,309565.26297016,2769129.52256641
"49",1,309591.462176465,2769219.79465361
"50",1,309616.258296533,2769309.87574769
"51",1,309639.684792221,2769399.74360659
"52",1,309661.774430872,2769489.37833764
"53",1,309682.559231714,2769578.76227334
"54",1,309702.070419793,2769667.87984961
"55",1,309720.338386821,2769756.71748713
"56",1,309737.392658361,2769845.26347609
"57",1,309753.261866772,2769933.50786461
"58",1,309767.973729376,2770021.44235096
"59",1,309781.555031344,2770109.06017994
"60",1,309794.031612807,2770196.35604326
