"1",1,222131.483364215,2533151.97793
"2",1,222126.399905273,2533732.86647178
"3",1,222111.151085554,2534313.57708217
"4",1,222085.741575911,2534893.93188428
"5",1,222050.179159504,2535473.75311023
"6",1,222004.474729422,2536052.86315556
"7",1,221948.642285342,2536631.08463363
"8",1,221882.698929245,2537208.24043003
"9",1,221806.664860174,2537784.15375672
"10",1,221720.563368048,2538358.64820628
"11",1,221624.420826529,2538931.54780589
"12",1,221518.266684943,2539502.67707124
"13",1,221402.133459258,2540071.86106031
"14",1,221276.056722126,2540638.92542692
"15",1,221140.075091986,2541203.69647415
"16",1,220994.230221235,2541766.00120754
"17",1,220838.566783468,2542325.66738811
"18",1,220673.132459799,2542882.52358505
"19",1,220497.977924247,2543436.39922831
"20",1,220313.156828224,2543987.1246608
"21",1,220118.725784093,2544534.53119035
"22",1,219914.744347834,2545078.45114143
"23",1,219701.275000795,2545618.71790646
"24",1,219478.383130558,2546155.16599687
"25",1,219246.137010909,2546687.63109379
"26",1,219004.607780922,2547215.95009835
"27",1,218753.869423175,2547739.9611817
"28",1,218493.998741083,2548259.50383453
"29",1,218225.075335373,2548774.41891625
"30",1,217947.181579704,2549284.54870374
"31",1,217660.402595433,2549789.73693965
"32",1,217364.826225545,2550289.82888029
"33",1,217060.54300774,2550784.67134298
"34",1,216747.646146706,2551274.11275304
"35",1,216426.231485567,2551758.00319014
"36",1,216096.397476524,2552236.19443431
"37",1,215758.245150703,2552708.54001126
"38",1,215411.878087203,2553174.89523729
"39",1,215057.402381373,2553635.1172636
"40",1,214694.92661231,2554089.06512004
"41",1,214324.561809603,2554536.59975829
"42",1,213946.421419325,2554977.58409448
"43",1,213560.621269278,2555411.88305113
"44",1,213167.27953352,2555839.36359856
"45",1,212766.516696164,2556259.89479564
"46",1,212358.455514471,2556673.34782987
"47",1,211943.220981255,2557079.59605688
"48",1,211520.940286588,2557478.51503917
"49",1,211091.742778846,2557869.98258428
"50",1,210655.759925087,2558253.87878216
"51",1,210213.125270783,2558630.08604197
"52",1,209763.97439891,2558998.48912803
"53",1,209308.444888422,2559358.97519516
"54",1,208846.676272106,2559711.43382324
"55",1,208378.809993843,2560055.75705102
"56",1,207904.989365286,2560391.83940919
"57",1,207425.359521954,2560719.57795271
"58",1,206940.067378785,2561038.87229231
"59",1,206449.261585127,2561349.62462526
"60",1,205953.092479213,2561651.73976533
"61",1,205451.712042102,2561945.12517193
"62",1,204945.273851135,2562229.69097847
"63",1,204433.933032884,2562505.35001988
"64",1,203917.846215645,2562772.01785932
"65",1,203397.171481451,2563029.61281404
"66",1,202872.068317659,2563278.05598037
"67",1,202342.697568092,2563517.27125795
"68",1,201809.221383775,2563747.18537297
"69",1,201271.803173261,2563967.72790068
"70",1,200730.607552584,2564178.83128692
"71",1,200185.800294832,2564380.43086883
"72",1,199637.548279369,2564572.46489462
"73",1,199086.019440722,2564754.87454256
"74",1,198531.382717135,2564927.60393893
"75",1,197973.807998826,2565090.60017517
"76",1,197413.46607595,2565243.81332404
"77",1,196850.528586278,2565387.196455
"78",1,196285.167962628,2565520.7056485
"79",1,195717.557380046,2565644.30000947
"80",1,195147.87070276,2565757.94167984
"81",1,194576.282430926,2565861.59585016
"82",1,194002.967647173,2565955.2307702
"83",1,193428.101962978,2566038.81775877
"84",1,192851.861464873,2566112.3312124
"85",1,192274.422660506,2566175.74861328
"86",1,191695.962424579,2566229.05053607
"87",1,191116.657944666,2566272.22065391
"88",1,190536.686666942,2566305.24574343
"89",1,189956.226241827,2566328.11568872
"90",1,189375.454469573,2566340.82348452
"91",1,188794.549245797,2566343.36523832
"92",1,188213.688506997,2566335.74017156
