"1",1,194809.182556609,2490482.36042212
"2",1,195550.665693407,2490619.79266471
"3",1,196279.457354864,2490825.92319527
"4",1,196992.615861814,2491099.06786787
"5",1,197687.438968868,2491436.77164707
"6",1,198361.511932068,2491835.88551343
"7",1,199012.743941596,2492292.66333076
"8",1,199639.391936825,2492802.87283561
"9",1,200240.071694053,2493361.9144635
"10",1,200813.756872612,2493964.94183865
"11",1,201359.767352294,2494606.97834673
"12",1,201877.748651649,2495283.02515803
"13",1,202367.644469411,2495988.15722414
"14",1,202829.664452811,2496717.60499098
"15",1,203264.249197971,2497466.82073141
"16",1,203672.034270777,2498231.52941249
"17",1,204053.814745859,2499007.7648223
"18",1,204410.51143748,2499791.89226912
"19",1,204743.139672766,2500580.61953895
"20",1,205052.781159286,2501370.99798167
"21",1,205340.55924087,2502160.41562629
"22",1,205607.61762508,2502946.58414199
"23",1,205855.102504331,2503727.52130013
"24",1,206084.147876891,2504501.53038613
"25",1,206295.863798349,2505267.17778463
"26",1,206491.327251544,2506023.26973641
"27",1,206671.575306175,2506768.82905386
"28",1,206837.600241813,2507503.07239213
"29",1,206990.346323772,2508225.38850859
"30",1,207130.707945667,2508935.31780565
"31",1,207259.528881505,2509632.53334028
"32",1,207377.602421128,2510316.8233948
"33",1,207485.672193684,2510988.07563594
"34",1,207584.433513106,2511646.26283899
"35",1,207674.535106693,2512291.43011767
"36",1,207756.581112088,2512923.68357677
"37",1,207831.133249371,2513543.18028933
"38",1,207898.713093421,2514150.11949244
"39",1,207959.804387434,2514744.73489329
"40",1,208014.855351743,2515327.28797799
"41",1,208064.280953052,2515898.06222015
"42",1,208108.465108235,2516457.35809137
"43",1,208147.762804208,2517005.48878291
"44",1,208182.502121253,2517542.77655493
"45",1,208212.986151861,2518069.54963717
"46",1,208239.494810856,2518586.13961241
"47",1,208262.28653536,2519092.87922105
"48",1,208281.599875348,2519590.10053169
"49",1,208297.654977135,2520078.13342906
"50",1,208310.654963283,2520557.30437614
"51",1,208320.787213238,2521027.9354125
"52",1,208328.224549533,2521490.34335553
"53",1,208333.126334678,2521944.83917558
"54",1,208335.63948404,2522391.72751951
"55",1,208335.899399984,2522831.30636057
"56",1,208334.030832509,2523263.86675551
"57",1,208330.148671419,2523689.69269229
"58",1,208324.35867492,2524109.06101397
"59",1,208316.758139254,2524522.24140654
"60",1,208307.436513762,2524929.49644001
"61",1,208296.475965503,2525331.08165352
"62",1,208283.951897273,2525727.24567679
"63",1,208269.933422635,2526118.23038115
"64",1,208254.483801279,2526504.2710544
"65",1,208237.660837819,2526885.59659477
"66",1,208219.517246879,2527262.4297197
"67",1,208200.100987091,2527634.98718624
"68",1,208179.455566432,2528003.48001974
"69",1,208157.620321114,2528368.11374885
"70",1,208134.630670068,2528729.08864443
"71",1,208110.518346877,2529086.59996088
"72",1,208085.311610861,2529440.83817842
"73",1,208059.035438859,2529791.98924524
"74",1,208031.711699127,2530140.23481865
"75",1,208003.35930863,2530485.75250439
"76",1,207973.99437489,2530828.71609372
"77",1,207943.630323446,2531169.29579776
"78",1,207912.278011881,2531507.65847877
"79",1,207879.945831265,2531843.96787836
"80",1,207846.639795797,2532178.38484222
"81",1,207812.363621313,2532511.06754167
"82",1,207777.118793304,2532842.17169171
"83",1,207740.904624956,2533171.85076595
"84",1,207703.718305714,2533500.25620831
"85",1,207665.554940762,2533827.53764173
"86",1,207626.407581801,2534153.84307411
"87",1,207586.267249413,2534479.31910152
"88",1,207545.122947257,2534804.11110908
"89",1,207502.961668314,2535128.36346959
"90",1,207459.768393326,2535452.21974023
"91",1,207415.526081535,2535775.82285754
"92",1,207370.215653789,2536099.31533094
"93",1,207323.815968034,2536422.83943499
"94",1,207276.303787177,2536746.53740068
"95",1,207227.653739238,2537070.55160599
"96",1,207177.83826971,2537395.02476583
"97",1,207126.827585949,2537720.10012179
"98",1,207074.589593439,2538045.92163161
"99",1,207021.089823661,2538372.63415884
"100",1,206966.291353319,2538700.3836626
"101",1,206910.154714589,2539029.31738767
"102",1,206852.63779602,2539359.58405508
"103",1,206793.695733679,2539691.33405303
"104",1,206733.280792076,2540024.71962834
"105",1,206671.342234343,2540359.89507839
"106",1,206607.826181114,2540697.01694321
"107",1,206542.675457468,2541036.24419782
"108",1,206475.82942726,2541377.73844437
"109",1,206407.223814099,2541721.6641038
"110",1,206336.790508164,2542068.1886065
"111",1,206264.457357988,2542417.48258137
"112",1,206190.147946281,2542769.72004254
"113",1,206113.781348771,2543125.07857281
"114",1,206035.271874992,2543483.73950267
"115",1,205954.528789874,2543845.8880835
"116",1,205871.456014888,2544211.71365339
"117",1,205785.951807468,2544581.40979351
"118",1,205697.908417324,2544955.17447287
"119",1,205607.211718204,2545333.21017862
"120",1,205513.7408136,2545715.7240287
"121",1,205417.367614818,2546102.92786321
"122",1,205317.956389809,2546495.03830998
"123",1,205215.363281087,2546892.2768193
"124",1,205109.435791082,2547294.86966188
"125",1,205000.012233231,2547703.04788316
"126",1,204886.92114721,2548117.04720598
"127",1,204769.980676715,2548537.10787232
"128",1,204648.997908385,2548963.47441365
"129",1,204523.768170616,2549396.39533739
"130",1,204394.074291277,2549836.12271555
"131",1,204259.685813728,2550282.9116593
"132",1,204120.358170987,2550737.01966077
"133",1,203975.831818547,2551198.70578111
"134",1,203825.831327126,2551668.22966033
"135",1,203670.064437672,2552145.85032138
"136",1,203508.221082185,2552631.82473728
"137",1,203339.97237556,2553126.40612557
"138",1,203164.969585556,2553629.84193033
"139",1,202982.843090445,2554142.37144652
"140",1,202793.201336775,2554664.22303648
"141",1,202595.629813253,2555195.61088254
"142",1,202389.690060973,2555736.73121358
"143",1,202174.918745279,2556287.75793771
"144",1,201950.826820596,2556848.83760675
"145",1,201716.898826586,2557420.08363265
"146",1,201472.592362274,2558001.56967117
"147",1,201217.337794338,2558593.32208371
"148",1,200950.538266654,2559195.31138686
"149",1,200671.570090611,2559807.44259923
"150",1,200379.783609439,2560429.5444
"151",1,200074.504644913,2561061.35702267
"152",1,199755.036650967,2561702.51882386
"153",1,199420.663715505,2562352.55149145
"154",1,199070.654568488,2563010.84389202
"155",1,198704.267770046,2563676.63460592
"156",1,198320.758265672,2564348.99326336
"157",1,197919.385504488,2565026.80087773
"158",1,197499.423318808,2565708.72947709
